0,007
0,016
0,026
0,036
0,045
0,054
0,063
0,074
0,083
0,092
0,101
0,111
0,121
0,13
0,139
0,148
0,159
0,168
0,177
0,186
0,197
0,206
0,215
0,224
0,234
0,244
0,253
0,262
0,272
0,282
0,291
0,3
0,31
0,319
0,329
0,338
0,348
0,357
0,367
0,377
0,386
0,395
0,404
0,415
0,424
0,433
0,442
0,453
0,462
0,471
0,48
0,49
0,5
0,509
0,518
0,528
0,538
0,547
0,556
0,566
0,575
0,585
0,594
0,604
0,613
0,623
0,632
0,642
0,651
0,66
0,67
0,68
0,689
0,698
0,708
0,718
0,727
0,736
0,745
0,756
0,765
0,774
0,783
0,794
0,803
0,812
0,821
0,831
0,841
0,85
0,859
0,869
0,879
0,888
0,897
0,907
0,916
0,926
0,935
0,945
0,954
0,964
0,973
0,983
0,992
1,001
1,011
1,021
1,03
1,039
1,05
1,059
1,068
1,078
1,087
1,097
1,106
1,116
1,125
1,135
1,145
1,154
1,163
1,172
1,183
1,192
1,201
1,211
1,221
1,23
1,24
1,249
1,258
1,268
1,278
1,287
1,296
1,307
1,316
1,325
1,335
1,344
1,354
1,363
1,373
1,382
1,392
1,402
1,411
1,42
1,43
1,44
1,449
1,458
1,468
1,478
1,487
1,497
1,506
1,515
1,525
1,535
1,544
1,553
1,564
1,573
1,582
1,592
1,601
1,611
1,62
1,63
1,639
1,649
1,659
1,668
1,677
1,686
1,697
1,706
1,715
1,725
1,735
1,744
1,754
1,763
1,772
1,782
1,792
1,801
1,81
1,821
1,83
1,839
1,849
1,858
1,868
1,877
1,887
1,896
1,906
1,916
1,925
1,934
1,943
1,954
1,963
1,972
1,982
1,992
2,001
2,011
2,02
2,029
2,039
2,049
2,058
2,067
2,078
2,087
2,096
2,106
2,116
2,125
2,134
2,144
2,153
2,163
2,173
2,182
2,191
2,202
2,211
2,22
2,229
2,239
2,249
2,258
2,268
2,277
2,287
2,297
2,306
2,315
2,324
2,335
2,344
2,353
2,363
2,373
2,382
2,392
2,401
2,41
2,42
2,43
2,439
2,448
2,459
2,468
2,477
2,486
2,496
2,506
2,515
2,525
2,534
2,544
2,554
2,563
2,572
2,581
2,592
2,601
2,61
2,62
2,63
2,639
2,649
2,658
2,667
2,677
2,687
2,696
2,705
2,716
2,725
2,734
2,743
2,753
2,763
2,772
2,782
2,791
2,801
2,811
2,82
2,829
2,838
2,849
2,858
2,867
2,877
2,887
2,896
2,906
2,915
2,924
2,934
2,944
2,953
2,962
2,973
2,982
2,991
3,001
3,01
3,02
3,029
3,039
3,048
3,058
3,068
3,077
3,086
3,095
3,106
3,115
3,124
3,134
3,144
3,153
3,163
3,172
3,181
3,191
3,201
3,21
3,219
3,23
3,239
3,248
3,257
3,268
3,277
3,286
3,296
3,305
3,315
3,325
3,334
3,343
3,353
3,363
3,372
3,381
3,391
3,401
3,41
3,42
3,429
3,439
3,448
3,458
3,467
3,476
3,487
3,496
3,505
3,514
3,525
3,534
3,543
3,553
3,562
3,572
3,582
3,591
3,6
3,61
3,62
3,629
3,638
3,648
3,658
3,667
3,677
3,686
3,696
3,705
3,715
3,724
3,733
3,744
3,753
3,762
3,771
3,782
3,791
3,8
3,81
3,819
3,829
3,839
3,848
3,857
3,867
3,877
3,886
3,895
3,905
3,915
3,924
3,934
3,943
3,953
3,962
3,972
3,981
3,99
4,001
4,01
4,019
4,029
4,039
4,048
4,057
4,067
4,076
4,086
4,096
4,105
4,114
4,124
4,134
4,143
4,152
4,162
4,172
4,181
4,191
4,2
4,21
4,219
4,229
4,238
4,247
4,258
4,267
4,276
4,285
4,296
4,305
4,314
4,324
4,333
4,343
4,353
4,362
4,371
4,381
4,391
4,4
4,409
4,42
4,429
4,438
4,448
4,457
4,467
4,476
4,486
4,495
4,505
4,515
4,524
4,533
4,543
4,553
4,562
4,571
4,581
4,591
4,6
4,61
4,619
4,628
4,638
4,648
4,657
4,666
4,677
4,686
4,695
4,705
4,714
4,724
4,733
4,743
4,752
4,762
4,772
4,781
4,79
4,799
4,81
4,819
4,828
4,838
4,848
4,857
4,867
4,876
4,885
4,895
4,905
4,914
4,923
4,934
4,943
4,952
4,962
4,971
4,981
4,99
5
5,009
5,019
5,029
5,038
5,047
5,056
5,067
5,076
5,085
5,095
5,105
5,114
5,124
5,133
5,142
5,152
5,162
5,171
5,18
5,191
5,2
5,209
5,219
5,228
5,238
5,247
5,257
5,266
5,276
5,286
5,295
5,304
5,313
5,324
5,333
5,342
5,352
5,362
5,371
5,381
5,39
5,399
5,409
5,419
5,428
5,437
5,448
5,457
5,466
5,476
5,485
5,495
5,504
5,514
5,523
5,533
5,543
5,552
5,561
5,572
5,581
5,59
5,599
5,609
5,619
5,628
5,638
5,647
5,657
5,666
5,676
5,685
5,694
5,705
5,714
5,723
5,733
5,743
5,752
5,761
5,771
5,78
5,79
5,8
5,809
5,818
5,829
5,838
5,847
5,856
5,866
5,876
5,885
5,895
5,904
5,914
5,924
5,933
5,942
5,951
