-7,8344
-8,1316
-8,5774
-7,8344
-7,3886
-7,6858
-7,983
-8,1316
-8,4288
-7,983
-7,0914
-6,6456
-6,497
-6,6456
-6,7942
-6,7942
-6,7942
-7,8344
-8,5774
-8,4288
-8,4288
-7,24
-6,7942
-7,24
-7,6858
-7,6858
-7,5372
-6,9428
-7,5372
-8,2802
-8,5774
-8,1316
-6,7942
-6,3484
-6,6456
-6,497
-7,0914
-8,1316
-8,8746
-9,1718
-8,5774
-8,2802
-7,6858
-7,3886
-7,0914
-6,9428
-6,7942
-7,0914
-7,8344
-8,4288
-8,726
-8,1316
-7,8344
-8,4288
-8,5774
-8,2802
-7,3886
-6,6456
-7,0914
-7,6858
-7,6858
-7,8344
-8,2802
-8,2802
-8,2802
-8,4288
-8,2802
-8,1316
-7,983
-6,9428
-6,6456
-7,24
-8,726
-9,7662
-10,212
-9,6176
-8,5774
-7,6858
-6,9428
-6,6456
-6,497
-6,6456
-7,3886
-7,983
-8,8746
-9,1718
-8,1316
-7,0914
-6,3484
-6,7942
-6,6456
-6,1998
-6,3484
-6,497
-6,7942
-6,7942
-6,6456
-6,9428
-7,5372
-7,6858
-7,8344
-7,8344
-8,1316
-8,4288
-8,1316
-7,5372
-6,7942
-6,9428
-7,5372
-8,4288
-8,4288
-8,726
-8,726
-8,2802
-8,4288
-7,983
-7,0914
-6,6456
-6,9428
-7,24
-7,5372
-7,983
-8,1316
-8,5774
-8,8746
-8,726
-8,5774
-7,983
-7,5372
-7,6858
-7,983
-8,2802
-7,8344
-6,9428
-6,1998
-6,3484
-7,0914
-7,6858
-7,983
-7,8344
-7,5372
-7,8344
-7,8344
-7,8344
-7,6858
-7,24
-6,9428
-6,9428
-7,5372
-8,2802
-8,5774
-8,4288
-8,1316
-8,2802
-8,2802
-7,8344
-7,5372
-7,3886
-8,2802
-9,1718
-10,0634
-10,212
-9,9148
-9,7662
-9,7662
-9,7662
-9,6176
-9,3204
-9,0232
-8,5774
-8,1316
-7,983
-7,983
-8,5774
-9,1718
-9,7662
-10,0634
-10,0634
-9,469
-9,1718
-8,726
-8,726
-8,4288
-8,1316
-7,8344
-7,8344
-7,8344
-7,3886
-6,7942
-6,0512
-5,754
-6,7942
-7,6858
-8,1316
-8,1316
-7,8344
-7,24
-6,7942
-6,3484
-5,6054
-5,011
-4,8624
-5,1596
-5,6054
-5,4568
-5,6054
-5,4568
-5,3082
-4,8624
-4,268
-4,1194
-4,4166
-4,268
-4,4166
-4,1194
-3,6736
-3,2278
-2,9306
-2,782
-2,782
-2,6334
-2,4848
-1,4446
0,0414
-0,4044
-1,4446
-1,5932
-1,296
-0,9988
-0,7016
-0,8502
-1,1474
-0,7016
-0,2558
-0,1072
0,4872
1,3788
1,676
1,3788
1,2302
1,0816
0,6358
0,6358
1,2302
1,5274
1,0816
1,3788
1,8246
2,419
2,1218
1,9732
1,9732
1,9732
2,1218
2,2704
2,419
2,1218
1,8246
1,9732
3,0134
4,3508
4,7966
4,648
3,7564
3,0134
2,8648
3,905
4,9452
5,391
5,391
4,9452
4,648
4,9452
5,6882
6,134
6,5798
6,5798
6,5798
5,6882
4,648
4,2022
4,2022
5,391
5,9854
5,5396
4,7966
4,7966
5,2424
5,8368
6,5798
7,4714
7,9172
7,3228
7,1742
6,7284
6,2826
5,9854
5,8368
5,8368
6,877
8,6602
8,6602
8,5116
8,2144
7,7686
7,62
7,3228
7,1742
7,3228
8,2144
9,5518
9,7004
9,7004
9,9976
10,1462
10,8892
12,2266
12,3752
11,7808
11,4836
11,0378
10,8892
11,1864
10,8892
9,9976
9,9976
9,849
10,7406
12,6724
13,4154
13,564
13,1182
12,3752
11,7808
10,7406
10,1462
11,1864
12,3752
13,4154
14,6042
15,05
14,1584
12,3752
10,592
9,2546
8,9574
9,9976
10,592
10,4434
10,1462
9,4032
9,9976
11,0378
11,0378
10,2948
9,106
8,6602
8,5116
8,0658
7,4714
6,877
7,3228
8,6602
10,2948
10,1462
9,4032
7,9172
6,4312
5,9854
5,2424
5,9854
6,4312
6,7284
6,877
6,2826
5,9854
6,7284
6,4312
5,8368
5,2424
4,9452
4,7966
4,4994
4,648
4,2022
3,6078
3,4592
4,2022
4,9452
5,2424
5,391
4,4994
3,4592
3,162
2,7162
3,3106
3,0134
2,8648
2,7162
3,0134
3,7564
3,6078
3,162
3,162
3,4592
3,4592
3,0134
2,7162
2,2704
1,5274
1,5274
1,9732
2,2704
3,0134
3,3106
2,7162
2,7162
3,3106
2,419
1,8246
1,3788
1,3788
1,676
1,5274
1,676
1,8246
1,9732
2,1218
2,1218
1,8246
1,2302
0,7844
0,4872
0,3386
0,0414
0,19
0,19
0,3386
0,19
-0,1072
-0,2558
0,19
-0,1072
-0,553
-1,4446
-2,039
-1,7418
-0,9988
-0,8502
-0,9988
-1,1474
-2,1876
-2,4848
-2,6334
-2,1876
-2,039
-2,3362
-1,8904
-2,039
-2,1876
-2,3362
-2,3362
-2,039
-1,7418
-1,8904
-1,7418
-1,8904
-2,1876
-2,1876
-2,1876
-2,039
-1,7418
-1,7418
-1,5932
-1,296
-0,1072
0,19
-0,1072
-0,8502
-2,4848
-4,1194
-4,8624
-5,4568
-5,011
-5,754
-6,1998
-5,754
-5,1596
-4,5652
-4,8624
-5,3082
-5,6054
-5,754
-5,6054
-5,3082
-4,4166
-3,8222
-3,8222
-4,1194
-3,3764
-2,3362
-2,782
-3,3764
-2,9306
-2,9306
-3,525
-4,7138
-4,7138
-3,9708
-3,2278
-2,782
-3,3764
-3,6736
-3,9708
-3,6736
-3,3764
-3,3764
-3,6736
-4,5652
-5,1596
-5,6054
-5,9026
-5,4568
-5,011
-4,7138
-4,268
-4,4166
-5,011
-5,3082
-5,3082
-5,3082
-5,1596
-5,011
-4,5652
-5,3082
-6,497
-6,497
-6,497
-6,7942
-6,7942
-6,1998
-5,9026
-5,6054
-5,011
-4,5652
-4,8624
-5,4568
-5,4568
-5,4568
-5,011
-4,7138
-4,8624
-4,8624
-4,5652
-4,4166
-3,8222
-3,8222
-4,5652
-5,011
-5,4568
-5,6054
-4,7138
-4,4166
-5,1596
-5,6054
-5,011
-4,4166
-3,8222
-4,5652
-5,6054
-5,754
-5,754
-5,1596
-5,1596
-6,0512
-6,3484
-6,1998
-5,6054
-5,6054
-6,0512
-6,0512
-5,754
-5,9026
-6,0512
-5,3082
-4,5652
-4,7138
-4,7138
-5,1596
-5,754
-6,3484
-6,3484
-6,0512
-5,9026
-5,9026
-5,9026
-5,3082
-5,1596
-5,4568
-5,4568
-5,1596
-5,1596
-5,6054
-5,6054
-5,4568
-5,4568
-4,7138
-4,8624
-5,4568
-5,754
-6,0512
-5,754
-5,3082
-5,1596
-5,3082
-5,011
-4,268
-4,5652
-5,011
-6,0512
-6,497
-5,9026
-5,011
-4,7138
-5,011
-5,011
-5,4568
-5,754
-5,754
-5,4568
-5,1596
-5,4568
-5,754
-5,3082
-4,7138
-4,8624
-5,9026
-6,1998
-6,1998
-5,4568
-4,7138
-4,8624
-6,0512
-6,0512
-5,4568
-4,8624
-4,8624
-5,754
-5,9026
-5,754
-5,6054
-5,1596
-4,7138
-4,4166
-4,1194
-4,1194
-4,7138
-5,011
-5,011
-4,8624
-4,268
-3,9708
-4,5652
-5,6054
-5,6054
-5,1596
-5,3082
-5,3082
-5,4568
-5,4568
-4,8624
-4,5652
-4,4166
-4,4166
-4,7138
-4,7138
-4,5652
-4,268
-3,6736
-3,3764
-3,6736
-4,4166
-5,011
-4,7138
-4,8624
-5,011
-4,7138
-4,268
-3,8222
-3,6736
-3,9708
-3,2278
-2,4848
-2,4848
-2,9306
-3,0792
-2,9306
-2,9306
-3,525
-3,6736
-3,2278
-3,3764
-3,0792
-2,4848
-2,1876
-2,039
-2,1876
-2,3362
-2,1876
-2,1876
-1,1474
-0,8502
-1,5932
-2,6334
-2,9306
-2,3362
-2,3362
-2,1876
-0,9988
-1,4446
-1,7418
-1,7418
-2,1876
-1,5932
-1,5932
-1,5932
-1,4446
-1,4446
-0,553
0,19
0,0414
0,19
0,3386
0,933
0,4872
0,3386
0,4872
1,5274
3,0134
2,2704
0,6358
-0,4044
0,0414
1,2302
1,5274
1,8246
2,5676
3,6078
4,0536
3,905
3,6078
2,8648
2,419
2,7162
3,6078
3,6078
3,162
3,0134
2,8648
2,5676
3,0134
4,2022
4,3508
4,7966
5,5396
5,6882
5,2424
4,648
4,648
5,8368
6,2826
6,5798
6,877
6,4312
6,134
6,2826
6,5798
7,0256
7,3228
7,9172
8,5116
9,106
10,592
11,335
10,2948
9,7004
9,4032
8,8088
8,0658
7,62
7,4714
8,363
9,106
9,9976
9,9976
9,5518
9,849
9,849
9,4032
8,5116
8,5116
8,8088
9,106
9,106
8,9574
9,5518
9,7004
9,5518
9,2546
8,5116
8,0658
8,5116
9,4032
9,849
10,1462
10,4434
11,0378
11,335
10,8892
10,1462
9,7004
9,5518
9,849
9,7004
9,5518
8,9574
8,6602
8,0658
7,62
7,7686
7,62
7,4714
7,7686
8,2144
8,6602
8,6602
8,5116
8,363
7,9172
6,877
6,134
5,5396
5,5396
5,391
6,2826
6,877
7,0256
7,0256
7,1742
7,4714
6,877
5,391
4,2022
4,4994
4,4994
5,0938
5,391
5,5396
4,648
4,2022
4,2022
4,3508
4,0536
3,0134
2,7162
3,0134
3,162
2,8648
2,419
2,8648
3,4592
3,905
3,3106
2,419
1,8246
1,0816
1,3788
0,6358
0,4872
0,4872
0,6358
1,0816
1,3788
1,9732
2,5676
1,9732
0,19
0,0414
0,933
0,933
0,3386
-0,2558
0,19
0,3386
0,19
-0,553
-1,1474
-1,1474
-0,7016
-0,7016
-0,2558
0,0414
-0,1072
-0,553
-1,296
-1,5932
-1,7418
-1,7418
-1,8904
-1,7418
-2,1876
-2,3362
-2,6334
-1,8904
-2,1876
-2,1876
-2,3362
-2,039
-1,8904
-2,3362
-2,6334
-2,9306
-3,2278
-3,2278
-3,2278
-3,0792
-2,3362
-1,8904
-2,3362
-2,782
-3,525
-3,9708
-4,5652
-5,3082
-5,3082
-5,754
-5,9026
-6,0512
-5,9026
-5,4568
-4,4166
-3,6736
-3,9708
-4,4166
-4,1194
-4,4166
-5,011
-5,6054
-6,497
-6,7942
-6,6456
-6,497
-6,6456
-6,3484
-6,3484
-6,0512
-5,4568
-4,8624
-5,011
-4,8624
-4,5652
-4,8624
-5,6054
-6,6456
-6,3484
-5,4568
-5,3082
-5,3082
-5,1596
-4,4166
-5,3082
-6,1998
-6,1998
-6,6456
-7,0914
-6,9428
-6,1998
-6,1998
-5,9026
-4,4166
-3,6736
-4,1194
-5,6054
-6,7942
-7,24
-7,24
-7,24
-6,9428
-7,24
-6,9428
-6,1998
-6,6456
-7,0914
-6,7942
-6,497
-6,497
-6,9428
-6,9428
-5,9026
-5,3082
-5,9026
-7,3886
-7,5372
-6,497
-5,9026
-5,4568
-5,6054
-5,9026
-5,754
-6,1998
-6,497
-6,497
-7,24
-7,0914
-6,7942
-6,3484
-5,6054
-6,0512
-6,6456
-7,3886
-7,0914
-6,6456
-6,1998
-5,754
-5,9026
-5,4568
-5,1596
-5,6054
-6,3484
-6,3484
-5,4568
-4,8624
-4,5652
-4,4166
-4,5652
-4,1194
-4,4166
-6,3484
-7,0914
-7,24
-6,3484
-6,1998
-7,0914
-7,6858
-7,6858
-6,497
-6,1998
-5,9026
-6,497
-6,7942
-7,0914
-7,24
-7,3886
-7,3886
-6,6456
-6,1998
-6,3484
-6,1998
-6,497
-7,0914
-7,24
-6,7942
-6,497
-6,1998
-6,0512
-5,9026
-5,9026
-5,754
-5,6054
-6,1998
-7,0914
-7,3886
-7,0914
-7,0914
-6,3484
-5,6054
-5,4568
-6,497
-7,3886
-7,0914
-6,497
-5,6054
-5,4568
-6,0512
-6,3484
-5,4568
-5,4568
-6,7942
-7,3886
-7,3886
-6,497
-5,9026
-5,754
-5,754
-5,6054
-5,011
-5,4568
-6,497
-7,3886
-8,1316
-7,983
-7,6858
-7,0914
-6,0512
-5,011
-5,1596
-5,3082
-5,3082
-6,0512
-6,7942
-7,24
-7,5372
-7,5372
-7,5372
-7,0914
-6,9428
-6,3484
-5,754
-5,754
-5,754
-6,1998
-6,6456
-7,24
-6,7942
-6,3484
-6,1998
-5,9026
-5,3082
-4,8624
-5,6054
-6,7942
-7,24
-6,7942
-6,497
-6,3484
-6,1998
-5,9026
-5,4568
-5,4568
-5,754
-6,3484
-6,6456
-6,0512
-5,754
-5,754
-5,6054
-5,6054
-5,6054
-5,3082
-5,754
-7,0914
-7,8344
-7,8344
-7,8344
-8,2802
-8,1316
-7,3886
-6,9428
-7,24
-7,6858
-7,8344
-8,1316
-7,983
-7,3886
-7,24
-7,0914
-6,9428
-6,1998
-6,0512
-6,1998
-6,6456
-6,9428
-7,3886
-8,4288
-9,469
-9,469
-9,0232
-8,2802
-7,3886
-7,0914
-6,1998
-5,6054
-6,0512
-6,497
-6,3484
-5,754
-5,6054
-5,9026
-6,0512
-5,9026
-5,6054
-5,754
-5,754
-6,3484
-6,497
-5,754
-4,8624
-4,7138
-4,7138
-5,4568
-6,0512
-6,497
-6,6456
-6,3484
-6,3484
-6,0512
-6,0512
-5,9026
-5,4568
-5,754
-6,0512
-6,0512
-6,0512
-5,754
-5,3082
-5,011
-4,5652
-4,7138
-5,3082
-6,0512
-6,497
-6,497
-6,1998
-6,0512
-5,011
-4,268
-3,6736
-3,525
-3,9708
-4,4166
-4,5652
-4,5652
-4,1194
-4,1194
-4,1194
-4,268
-4,5652
-4,7138
-4,4166
-3,9708
-3,6736
-3,525
-3,3764
-3,2278
-3,2278
-2,9306
-3,3764
-2,782
-2,6334
-2,6334
-2,6334
-2,4848
-2,1876
-2,1876
-2,3362
-2,6334
-3,0792
-2,6334
-1,8904
-1,5932
-1,1474
-0,8502
-0,9988
-1,296
-1,7418
-1,5932
-1,1474
-0,7016
-0,7016
-0,553
-0,553
-0,9988
-1,296
-0,4044
0,4872
1,0816
1,3788
2,1218
2,419
2,5676
2,5676
1,9732
2,5676
3,162
3,0134
2,8648
2,2704
2,1218
3,0134
3,7564
3,905
3,7564
3,7564
3,4592
3,7564
4,0536
4,3508
4,9452
4,9452
5,0938
5,6882
5,5396
4,9452
4,3508
3,905
4,4994
4,9452
5,0938
5,391
6,134
6,7284
7,3228
7,62
7,3228
7,3228
7,62
7,4714
6,877
6,7284
6,5798
7,0256
7,62
8,0658
8,8088
9,4032
9,106
9,4032
11,0378
11,4836
10,8892
9,9976
8,9574
8,9574
9,4032
8,9574
8,6602
8,6602
9,4032
10,8892
11,7808
11,7808
11,0378
9,9976
9,106
8,5116
8,2144
8,2144
8,9574
10,592
11,6322
11,335
11,1864
10,7406
10,2948
10,1462
9,5518
9,4032
9,7004
10,4434
11,1864
11,335
11,4836
11,1864
11,0378
11,0378
10,592
9,849
9,7004
10,1462
10,1462
10,1462
10,1462
10,2948
10,4434
9,7004
8,8088
8,5116
8,5116
9,106
9,5518
10,2948
10,4434
9,9976
10,1462
9,849
9,2546
8,2144
7,9172
7,3228
7,4714
8,0658
8,8088
8,8088
8,9574
9,106
8,8088
8,363
7,4714
7,4714
7,9172
7,62
7,4714
7,9172
8,6602
8,9574
8,6602
8,5116
8,363
7,9172
7,62
7,1742
7,0256
6,2826
5,8368
6,134
6,134
6,2826
6,5798
6,4312
6,2826
6,134
5,9854
5,2424
4,0536
3,4592
3,162
3,6078
4,7966
5,8368
5,391
4,648
4,3508
4,3508
4,0536
3,7564
3,3106
3,162
3,162
3,6078
4,3508
4,648
3,3106
2,2704
1,9732
2,1218
2,5676
2,7162
2,419
2,7162
2,5676
2,7162
3,3106
3,6078
2,8648
2,2704
1,9732
2,419
2,5676
3,162
2,419
2,1218
2,419
2,1218
1,8246
0,933
0,6358
0,4872
0,3386
0,4872
0,6358
0,4872
0,3386
0,4872
0,6358
0,4872
0,3386
-0,2558
-0,4044
-0,2558
-0,4044
-0,553
-0,9988
-1,5932
-1,8904
-1,296
-0,7016
-0,553
-1,1474
-1,5932
-1,4446
-0,8502
0,4872
0,4872
0,19
0,3386
0,0414
-0,4044
-0,4044
-0,2558
-0,2558
0,0414
0,0414
0,0414
0,0414
-0,4044
-0,2558
-0,4044
-0,8502
-1,296
-1,1474
-1,7418
-1,7418
-1,7418
-1,7418
-1,8904
-2,3362
-2,6334
-2,4848
-2,1876
-1,7418
-1,8904
-2,3362
-2,6334
-3,0792
-3,3764
-3,0792
-2,4848
-1,8904
-1,7418
-2,039
-2,3362
-3,0792
-3,0792
-2,6334
-2,782
-2,782
-2,4848
-2,3362
-1,8904
-1,5932
-2,3362
-3,0792
-3,8222
-4,268
-4,8624
-4,7138
-4,4166
-4,268
-3,2278
-2,4848
-2,1876
-2,6334
-3,8222
-4,268
-3,3764
-3,2278
-3,0792
-2,9306
-3,2278
-3,2278
-2,6334
-2,9306
-2,782
-2,9306
-3,2278
-2,9306
-2,9306
-2,782
-2,9306
-2,9306
-2,6334
-2,3362
-2,1876
-2,1876
-2,1876
-2,6334
-3,0792
-3,525
-3,9708
-3,9708
-3,525
-3,3764
-3,2278
-3,2278
-3,525
-3,6736
-3,6736
-3,6736
-3,525
-3,8222
-4,1194
-4,7138
-5,011
-5,6054
-5,4568
-4,5652
-3,0792
-2,039
-2,6334
-3,8222
-4,268
-3,9708
-3,8222
-4,5652
-4,7138
-4,5652
-4,268
-3,525
-2,4848
-2,039
-2,039
-2,9306
-3,6736
-4,4166
-4,4166
-4,1194
-3,9708
-3,6736
-3,2278
-2,9306
-3,0792
-3,525
-3,8222
-3,525
-3,3764
-3,2278
-3,3764
-3,8222
-4,268
-4,7138
-4,5652
-4,1194
-3,6736
-3,3764
-3,0792
-2,9306
-3,3764
-3,6736
-3,525
-4,8624
-4,1194
-3,3764
-3,3764
-3,6736
-3,8222
-3,525
-2,9306
-2,9306
-3,8222
-4,7138
-5,3082
-5,4568
-5,3082
-5,3082
-4,5652
-3,9708
-3,8222
-3,525
-3,3764
-3,3764
-3,8222
-4,4166
-4,5652
-3,8222
-3,6736
-3,6736
-3,2278
-3,3764
-3,0792
-2,6334
-3,0792
-3,6736
-3,525
-4,7138
-4,4166
-3,3764
-3,2278
-3,3764
-3,525
-3,0792
-3,2278
-3,2278
-3,3764
-3,8222
-4,4166
-5,1596
-4,5652
-3,6736
-3,3764
-3,2278
-3,9708
-3,8222
-3,6736
-3,8222
-4,4166
-4,5652
-4,4166
-3,8222
-3,9708
-4,268
-3,9708
-3,8222
-3,525
-3,6736
-4,1194
-4,1194
-4,5652
-4,1194
-3,6736
-3,2278
-2,782
-2,9306
-2,4848
-2,4848
-2,9306
-3,8222
-4,4166
-4,1194
-4,5652
-4,1194
-3,6736
-3,3764
-3,8222
-3,6736
-3,6736
-3,2278
-2,782
-3,0792
-3,6736
-3,8222
-4,1194
-4,7138
-4,7138
-4,268
-3,525
-3,3764
-3,6736
-3,525
-3,3764
-2,9306
-2,6334
-2,4848
-2,4848
-2,782
-3,2278
-3,0792
-2,782
-2,4848
-2,6334
-3,2278
-3,525
-2,6334
-1,5932
-1,7418
-2,4848
-2,6334
-3,0792
-3,2278
-2,6334
-2,3362
-2,9306
-3,2278
-2,782
-2,4848
-2,4848
-2,6334
-2,9306
-3,2278
-3,0792
-3,0792
-3,0792
-2,782
-2,782
-2,6334
-2,039
-1,4446
-1,296
-1,1474
-1,1474
-0,8502
-0,553
-0,1072
-0,2558
-0,8502
-1,296
-1,4446
-1,296
-1,296
-1,296
-1,296
-1,296
-0,9988
-0,7016
-0,7016
-0,8502
-1,296
-1,4446
-1,1474
-1,7418
-1,8904
-1,296
-1,296
-1,4446
-1,4446
-1,5932
-1,1474
-0,9988
-1,1474
-1,1474
-1,1474
-0,4044
0,0414
0,3386
1,2302
1,8246
1,9732
1,676
1,2302
0,7844
1,0816
1,3788
1,3788
1,3788
1,5274
1,676
0,933
2,7162
1,3788
1,3788
1,5274
2,1218
3,905
4,0536
3,7564
2,5676
1,9732
1,9732
2,8648
3,7564
3,905
4,648
5,5396
5,8368
4,9452
5,6882
5,5396
4,9452
5,5396
5,6882
5,9854
6,134
6,2826
6,877
7,4714
7,4714
6,5798
6,2826
5,6882
5,5396
6,134
7,0256
6,877
6,7284
7,3228
7,7686
7,62
7,3228
7,0256
6,5798
6,7284
6,5798
7,0256
7,3228
7,62
7,7686
7,7686
8,363
8,5116
8,2144
8,2144
8,8088
8,9574
9,106
8,8088
8,9574
8,9574
8,5116
8,5116
8,8088
8,6602
8,6602
9,2546
9,7004
10,4434
10,4434
9,7004
8,5116
8,2144
7,4714
7,4714
8,0658
9,106
9,5518
9,849
10,1462
10,2948
10,2948
9,4032
8,8088
8,363
8,8088
9,5518
9,7004
10,1462
10,7406
11,0378
10,592
10,1462
9,849
9,4032
9,2546
9,5518
9,849
9,849
9,9976
10,1462
10,2948
10,592
10,2948
10,1462
10,7406
11,4836
11,4836
11,0378
10,7406
11,1864
10,8892
10,1462
9,4032
8,6602
8,6602
9,5518
9,5518
8,8088
8,6602
9,2546
9,4032
9,4032
9,106
8,8088
8,2144
7,9172
8,5116
8,5116
8,5116
7,9172
8,0658
8,2144
7,9172
7,9172
8,2144
8,6602
8,9574
8,8088
7,1742
5,9854
6,5798
7,0256
7,62
7,62
7,4714
7,4714
7,7686
7,62
7,1742
6,5798
6,134
5,2424
5,391
5,0938
5,6882
5,6882
5,8368
5,9854
5,391
4,648
3,4592
2,8648
1,9732
1,0816
1,2302
2,1218
3,7564
5,2424
4,648
2,8648
0,6358
-0,553
-0,553
-0,8502
-0,7016
-0,7016
-0,1072
2,419
2,2704
1,3788
0,4872
-0,4044
-0,8502
-1,1474
-1,8904
-2,4848
-1,7418
-0,2558
0,19
-1,296
-2,782
-2,6334
-1,1474
-0,2558
-0,7016
-1,5932
-1,4446
-0,7016
-1,1474
-2,1876
-2,9306
-3,2278
-3,0792
-2,782
-2,9306
-2,782
-2,4848
-2,039
-2,1876
-2,782
-4,4166
-4,8624
-4,7138
-4,5652
-4,1194
-3,9708
-3,6736
-2,3362
-1,5932
-2,782
-3,3764
-3,9708
-3,8222
-3,6736
-3,9708
-3,8222
-3,6736
-4,1194
-5,1596
-6,1998
-7,6858
-8,2802
-7,8344
-7,24
-5,9026
-5,9026
-6,1998
-6,497
-6,9428
-7,24
-7,5372
-7,5372
-7,5372
-6,497
-6,6456
-6,7942
-6,497
-6,6456
-6,6456
-6,6456
-5,9026
-4,8624
-5,754
-6,1998
-6,497
-6,6456
-6,9428
-7,24
-7,24
-6,7942
-6,497
-5,6054
-5,4568
-5,1596
-5,3082
-5,6054
-5,754
-5,6054
-5,4568
-5,9026
-6,497
-6,7942
-7,24
-7,8344
-7,5372
-6,1998
-5,3082
-5,754
-7,0914
-8,4288
-8,4288
-8,1316
-8,1316
-8,4288
-8,726
-8,5774
-8,4288
-8,5774
-8,4288
-8,1316
-6,9428
-6,9428
-7,983
-8,5774
-8,2802
-6,7942
-6,1998
-6,6456
-7,5372
-7,3886
-6,3484
-6,1998
-6,497
-6,497
-5,9026
-4,7138
-4,1194
-4,7138
-6,1998
-6,9428
-7,24
-7,5372
-7,6858
-7,8344
-7,983
-7,6858
-6,6456
-6,9428
-7,3886
-7,0914
-7,0914
-7,0914
-7,3886
-7,983
-7,8344
-7,0914
-7,3886
-8,1316
-8,5774
-8,2802
-7,6858
-7,3886
-7,6858
-8,8746
-9,9148
-11,1036
-11,4008
-11,2522
-10,5092
-9,6176
-8,4288
-7,3886
-6,9428
-6,7942
-6,3484
-6,3484
-6,7942
-6,7942
-7,24
-7,3886
-7,5372
-7,5372
-7,3886
-7,0914
-6,7942
-6,3484
-6,1998
-5,754
-5,3082
-5,4568
-5,3082
-5,754
-5,9026
-5,754
-5,754
-5,6054
-5,6054
-5,011
-4,7138
-4,7138
-5,1596
-5,9026
-5,6054
-5,4568
-5,1596
-4,5652
